LessonID,TeacherID,StudentID,Time
4933,14,1023,1369327200
4937,2,726,1369146000
4938,4,726,1370596800
4939,4,726,1370432400
4940,4,726,1370950800
4941,2,726,1371126000
4942,4,726,1371552000
4943,2,726,1371726000
4946,1,725,1369390800
4947,14,726,1369390800
4948,2,982,1369138800
4949,3,981,1369138800
4952,4,982,1369761600
4953,4,981,1369762800
4955,3,757,1369737600
4956,14,756,1369737600
4957,1,1022,1370014800
4958,2,1021,1370014800
4959,14,757,1369074000
4960,14,756,1369075200
4961,2,927,1369240800
4964,2,908,1369068000
4970,2,995,1370338800
4971,2,995,1370511600
4972,3,995,1370251200
4973,2,995,1370430000
4974,3,995,1370602800
4977,1,1034,1369659600
4978,1,1035,1369660800
4979,1,1035,1369738800
4980,14,1034,1369738800
4981,1,1035,1369828800
4982,14,1034,1369828800
4983,1,1035,1369909200
4984,14,1034,1369909200
4985,1,1035,1370010000
4986,14,1034,1370010000
4994,1,1035,1370454000
4995,14,1034,1370454000
4996,1,1035,1370281200
4997,14,1034,1370281200
4998,1,1035,1370367600
4999,14,1034,1370368800
5000,1,1035,1370540400
5001,14,1034,1370540400
5002,14,1034,1370625600
5003,4,1035,1370625600
5004,14,843,1369146000
5005,4,841,1369146000
5009,14,19,1369147200
5010,3,846,1369226400
5012,3,354,1369651200
5013,1,354,1370280000
5017,3,988,1371726000
5018,14,989,1371726000
5019,1,989,1372154400
5020,2,988,1372154400
5028,14,930,1369995600
5029,1,930,1369742400
5037,3,1039,1370348400
5061,1,952,1369401600
5066,1,1043,1370972400
5068,14,1041,1370972400
5069,4,1042,1370972400
5070,2,1040,1370972400
5071,4,1042,1371058800
5072,14,1041,1371058800
5074,1,1043,1371058800
5075,2,1040,1371058800
5076,4,1042,1371224400
5077,14,1041,1371224400
5078,1,1043,1371224400
5079,2,1040,1371224400
5089,2,1043,1371730800
5090,3,1040,1371730800
5091,14,1042,1371730800
5092,4,1042,1371816000
5093,2,1043,1371816000
5094,3,1041,1371816000
5095,1,1040,1371816000
5096,1,294,1369821600
5098,1,809,1369322400
5099,2,810,1369322400
5100,2,1038,1369155600
5102,14,1038,1369416000
5103,2,1038,1369306800
5104,2,1038,1369755600
5105,4,244,1369755600
5108,1,60,1370871600
5113,2,245,1369821600
5114,14,1038,1369820400
5115,3,1038,1369917600
5116,14,244,1369917600
5119,2,1038,1369992000
5120,3,244,1369992000
5126,2,1038,1370252400
5127,14,244,1370253600
5128,14,1038,1370340000
5132,2,245,1370521200
5133,14,1038,1370517600
5134,1,64,1372078800
5135,1,64,1372165200
5136,1,64,1372251600
5137,1,64,1372338000
5138,1,64,1372424400
5139,1,64,1372683600
5140,1,64,1372770000
5141,1,64,1372856400
5147,1,64,1372932000
5148,2,294,1372074000
5149,2,294,1372156800
5150,14,354,1369213200
5151,4,290,1369250400
5152,4,289,1369251600
5153,14,290,1369334400
5157,2,975,1369150800
5173,4,953,1369244400
5174,1,952,1369317600
5176,2,953,1369401600
5179,1,952,1369834800
5180,1,953,1369836000
5181,1,953,1370007600
5182,1,952,1370253600
5183,4,953,1370253600
5184,1,952,1370340000
5185,4,953,1370340000
5186,1,952,1370426400
5187,3,953,1370426400
5188,1,952,1370512800
5189,4,953,1370512800
5190,1,952,1370600400
5191,4,953,1370600400
5192,2,25,1370442000
5193,14,26,1371130800
5194,2,25,1371130800
5198,4,26,1371564000
5199,14,26,1371637200
5201,14,26,1371735600
5206,4,289,1369334400
5215,1,20,1372075200
5216,1,20,1372076400
5217,2,22,1372075200
5218,2,22,1372076400
5219,4,23,1372075200
5220,4,23,1372076400
5221,3,21,1372075200
5222,3,21,1372076400
5223,1,20,1372161600
5224,1,20,1372162800
5225,2,22,1372161600
5226,2,22,1372162800
5227,3,21,1372161600
5228,3,21,1372162800
5229,14,23,1372161600
5230,14,23,1372162800
5231,1,20,1372248000
5232,1,20,1372249200
5233,2,22,1372248000
5234,2,22,1372249200
5235,3,21,1372248000
5236,3,21,1372249200
5237,14,23,1372248000
5238,14,23,1372249200
5239,1,20,1372334400
5240,1,20,1372335600
5241,2,22,1372334400
5242,2,22,1372335600
5243,3,21,1372334400
5244,3,21,1372335600
5245,14,23,1372334400
5246,14,23,1372335600
5247,1,20,1372420800
5248,1,20,1372422000
5249,2,22,1372420800
5250,2,22,1372422000
5251,3,21,1372420800
5252,3,21,1372422000
5253,4,23,1372420800
5254,4,23,1372422000
5255,4,1047,1371459600
5256,4,1047,1371546000
5257,3,1047,1371632400
5258,3,263,1370858400
5259,3,1047,1371718800
5260,3,1047,1371805200
5263,14,263,1370596800
5267,14,1999,1369836000
5268,4,2000,1369836000
5269,14,1999,1369921200
5270,4,2000,1369921200
5273,1,2000,1370436000
5274,14,1999,1370436000
5275,1,2000,1370527200
5276,14,1999,1370527200
5281,14,1999,1370006400
5282,4,2000,1370006400
5283,14,1999,1370614800
5284,4,2000,1370614800
5285,14,1999,1369669200
5286,4,2000,1369669200
5288,4,2000,1369764000
5289,14,1999,1369764000
5292,4,908,1369329600
5294,1,908,1369399200
5295,3,1005,1369399200
5296,14,1999,1370258400
5298,3,1005,1369658400
5299,14,908,1369658400
5300,4,2000,1370258400
5301,1,908,1369752000
5302,14,1005,1369752000
5303,14,1005,1369849200
5304,4,908,1369849200
5307,1,953,1369318800
5310,1,952,1369911600
5311,1,953,1369912800
5319,3,909,1370509200
5320,14,910,1370509200
5321,3,909,1370595600
5322,14,910,1370595600
5332,2,46,1369302000
5333,1,963,1369321200
5334,14,47,1369302000
5337,2,46,1369906800
5338,14,47,1369906800
5339,2,46,1369386000
5340,14,47,1369386000
5342,2,47,1369749600
5343,14,46,1369749600
5344,2,47,1369832400
5345,4,46,1369832400
5347,1,927,1370365200
5348,2,926,1370365200
5349,1,506,1369230000
5350,2,546,1369243200
5351,1,1052,1370518800
5352,1,1050,1370520000
5353,1,1052,1371130800
5354,1,1050,1371132000
5355,1,1052,1371730800
5356,1,1050,1371732000
5357,3,963,1369233600
5360,14,930,1369652400
5361,2,930,1369934400
5363,1,835,1369674000
5365,2,836,1369674000
5366,4,834,1369674000
5369,1,750,1369327200
5370,2,750,1369329600
5371,1,750,1370016000
5372,1,750,1370017200
5376,4,944,1369922400
5377,4,944,1370359200
5378,4,944,1370964000
5379,4,944,1370607600
5380,14,1056,1369677600
5381,4,1055,1369677600
5382,4,1056,1369768800
5383,4,1055,1369770000
5384,4,1056,1369855200
5385,4,1055,1369856400
5386,14,1056,1369939200
5387,4,1055,1369939200
5388,14,1056,1370023200
5389,4,1055,1370023200
5390,14,1056,1370282400
5391,4,1055,1370282400
5392,14,1056,1370370000
5393,4,1055,1370370000
5394,14,1056,1370455200
5395,4,1055,1370455200
5396,14,1056,1370528400
5397,4,1055,1370528400
5398,14,1056,1370626800
5399,4,1055,1370626800
5400,3,927,1369647600
5401,2,927,1369933200
5406,2,927,1370624400
5407,2,926,1370625600
5408,2,926,1370451600
5409,1,1271,1369826400
5411,14,916,1369410000
5412,14,916,1369742400
5413,4,916,1369840800
5417,2,1031,1369316400
5418,2,1031,1369317600
5419,2,105,1369320000
5420,14,107,1369320000
5421,4,106,1369320000
5422,3,953,1369746000
5424,14,289,1369420800
5425,4,290,1369420800
5427,14,289,1369678800
5429,2,290,1369743600
5430,4,290,1369678800
5432,14,289,1369834800
5435,4,290,1370025600
5438,4,290,1369834800
5439,14,289,1369743600
5450,3,985,1370944800
5471,14,1067,1370005200
5472,4,1066,1370005200
5473,1,1067,1370260800
5474,14,1066,1370260800
5475,3,1066,1370606400
5476,15,1067,1370606400
5477,1,1067,1370865600
5478,3,1066,1370865600
5479,4,1068,1369335600
5480,4,1068,1369336800
5481,14,918,1369837200
5484,1,1073,1370269200
5485,3,1073,1370337600
5486,1,1073,1370442000
5487,4,1073,1370510400
5488,2,1073,1370598000
5490,2,1073,1370942400
5491,14,1073,1371048000
5492,2,1073,1371115200
5493,1,1073,1371219600
5494,14,354,1369394400
5501,3,122,1369743600
5502,14,122,1369744800
5503,3,122,1369830000
5504,1,122,1369920000
5505,2,122,1370007600
5506,14,1029,1369653600
5507,14,1029,1369822800
5510,1,974,1369662000
5511,3,1029,1370004000
5512,14,973,1369662000
5513,2,975,1369662000
5520,14,889,1369664400
5521,4,1029,1370431200
5528,2,890,1369820400
5533,1,1029,1370878800
5534,2,890,1370010000
5535,4,889,1370010000
5536,2,1029,1371043200
5537,3,1029,1371114000
5540,3,890,1369908000
5541,4,1029,1371466800
5545,2,1029,1371727200
5547,2,1029,1371553200
5548,2,890,1369398000
5549,14,889,1369399200
5550,1,890,1369664400
5561,4,835,1369422000
5565,3,963,1369389600
5566,1,963,1369666800
5567,3,963,1369734000
5569,2,963,1369922400
5570,2,963,1370011200
5571,2,963,1370268000
5572,4,963,1370426400
5573,4,834,1369423200
5574,2,836,1369761600
5576,1,1003,1369921200
5577,2,1054,1369921200
5579,1,1054,1370013600
5580,4,1003,1370013600
5581,1,1003,1370348400
5582,14,1054,1370348400
5584,1,1003,1370452800
5585,14,1054,1370452800
5586,1,1003,1370523600
5587,3,1054,1370523600
5595,2,1031,1369318800
5596,14,344,1369329600
5597,1,839,1369928400
5598,14,841,1369928400
5599,3,839,1370002800
5610,14,841,1370538000
5613,4,839,1370538000
5616,2,814,1371472800
5617,14,812,1371472800
5618,3,815,1371472800
5622,2,815,1371645600
5623,3,814,1371645600
5624,14,812,1371645600
5625,2,815,1371818400
5626,3,814,1371818400
5627,14,812,1371818400
5628,2,815,1372077600
5629,3,814,1372077600
5631,14,812,1372077600
5635,1,842,1370883600
5636,14,841,1370883600
5637,4,839,1370883600
5639,14,841,1370971200
5640,4,839,1370971200
5644,14,282,1369400400
5645,4,283,1369400400
5648,1,839,1371138000
5649,14,841,1371138000
5650,4,1080,1371468000
5651,2,1081,1371469200
5652,4,1080,1371554400
5653,4,1081,1371555600
5654,4,1080,1371634800
5655,3,1081,1371636000
5658,3,1081,1371724800
5659,4,1080,1371723600
5660,2,1080,1371813600
5661,4,1081,1371814800
5662,2,1080,1372071600
5663,3,1081,1372072800
5664,2,1080,1372159200
5665,4,1081,1372160400
5666,2,815,1372158000
5667,2,1080,1372245600
5668,3,814,1372158000
5669,2,1081,1372246800
5670,14,812,1372158000
5671,4,1080,1372332000
5672,2,1081,1372333200
5673,4,1080,1372418400
5674,2,1081,1372419600
5678,1,839,1371483600
5679,14,841,1371483600
5680,14,908,1369418400
5681,1,1080,1373034000
5682,3,1080,1372669200
5683,2,1080,1372848000
5684,14,354,1369392000
5690,2,24,1374067200
5691,3,1039,1369657200
5694,2,1039,1369834800
5695,1,1039,1369927200
5696,1,1039,1370012400
5697,3,1039,1370266800
5698,3,1039,1370436000
5699,2,1039,1370527200
5700,1,1039,1370614800
5701,2,1039,1370869200
5702,2,1039,1370955600
5704,2,1039,1371128400
5705,2,1039,1371471600
5709,14,354,1370432400
5713,3,1030,1370342400
5714,2,1030,1370438400
5716,14,1030,1370950800
5717,2,1023,1369838400
5718,14,1023,1369927200
5720,14,65,1369680000
5721,4,66,1369680000
5724,2,331,1369831200
5725,4,331,1369935600
5726,4,335,1369934400
5727,4,333,1369936800
5731,1,104,1369669200
5732,1,103,1369668000
5733,2,103,1369669200
5734,2,104,1369924800
5735,3,103,1369924800
5736,3,333,1369818000
5737,2,104,1370526000
5738,14,333,1370018400
5739,4,335,1370018400
5742,1,885,1369756800
5743,2,885,1369844400
5744,2,885,1369930800
5745,1,885,1370278800
5746,2,885,1370366400
5747,2,885,1370452800
5748,2,885,1370534400
5749,2,885,1370626800
5750,2,885,1370883600
5751,2,885,1370968800
5752,2,975,1369756800
5753,14,308,1370512800
5754,14,309,1370514000
5759,4,690,1370251200
5763,1,1062,1369764000
5764,2,1061,1369764000
5765,4,243,1371114000
5766,1,243,1372323600
5767,1,1061,1369936800
5768,2,1062,1369936800
5769,3,243,1370257200
5770,4,243,1370854800
5771,3,243,1372064400
5772,4,243,1372669200
5773,3,243,1373274000
5774,2,243,1373878800
5775,3,243,1374483600
5779,2,511,1369920000
5780,4,510,1369920000
5781,2,910,1369648800
5789,14,1012,1369905600
5791,1,393,1369820400
5793,2,393,1369927200
5794,4,394,1369927200
5795,14,394,1370007600
5796,4,393,1370007600
5805,4,394,1370371200
5806,14,393,1370371200
5807,2,394,1370454000
5808,4,393,1370454000
5809,3,394,1370521200
5810,14,393,1370521200
5812,1,1006,1371480000
5814,4,1007,1371480000
5819,1,282,1369648800
5820,3,283,1369648800
5821,2,735,1370346000
5822,3,734,1370346000
5826,2,1029,1369753200
5829,14,993,1369735200
5830,14,994,1369736400
5831,14,780,1369645200
5832,14,779,1369646400
5833,14,1039,1369765200
5834,1,107,1369750800
5835,4,106,1369750800
5836,4,105,1369752000
5837,14,285,1369912800
5839,14,286,1369914000
5840,14,910,1369911600
5841,14,394,1370283600
5842,4,393,1370283600
5843,3,394,1369820400
5844,2,394,1370611200
5845,4,393,1370611200
5849,14,996,1371044400
5850,4,997,1371044400
5852,1,104,1370360400
5854,2,104,1370871600
5857,3,889,1370338800
5858,4,890,1370338800
5859,1,975,1370023200
5860,14,974,1370024400
5867,4,290,1369928400
5869,2,878,1370434800
5870,2,952,1370006400
5873,4,1021,1370262000
5875,4,1021,1370361600
5877,4,1021,1370450400
5878,4,1022,1370451600
5879,4,1021,1370536800
5880,4,1022,1370539200
5881,4,1021,1370610000
5882,4,1022,1370612400
5883,14,889,1369821600
5915,1,326,1371123600
5917,1,326,1372158000
5919,3,104,1369831200
5920,3,103,1369832400
5921,1,177,1369762800
5922,14,178,1369762800
5924,1,104,1371478800
5925,2,88,1369748400
5926,15,19,1370263200
5929,1,1099,1369747200
5930,1,1099,1369818000
5931,1,1099,1369906800
5932,14,1039,1371212400
5933,4,1103,1370024400
5934,4,1103,1370280000
5935,14,974,1370280000
5936,2,975,1370280000
5937,4,963,1369846800
5938,4,963,1369848000
5940,4,1068,1370287200
5941,4,1068,1370288400
5942,1,287,1369840800
5943,4,287,1370356800
5946,14,1099,1370016000
5947,14,252,1369818000
5948,2,1086,1371202800
5949,4,1086,1371807600
5950,2,1087,1371808800
5951,1,1085,1371808800
5952,2,1086,1372412400
5958,4,903,1370342400
5959,4,905,1370346000
5960,4,905,1370433600
5962,4,903,1370438400
5963,14,903,1370520000
5964,2,904,1370520000
5966,14,903,1370607600
5969,15,903,1370865600
5970,2,904,1370866800
5972,2,905,1370868000
5974,4,903,1370952000
5980,1,19,1372947600
5981,2,905,1370954400
5982,2,904,1370953200
5983,2,19,1372942800
5984,2,19,1372944000
5985,2,19,1372945200
5986,3,19,1372942800
5987,3,19,1372944000
5991,4,903,1371128400
5992,4,904,1371129600
5993,4,905,1371130800
5994,2,903,1371216000
5995,14,904,1371216000
5996,4,905,1371216000
5997,4,1022,1370263200
5998,4,1022,1370364000
6003,14,731,1370284800
6004,4,730,1370284800
6005,4,732,1370286000
6006,4,730,1370540400
6007,14,731,1370541600
6008,4,732,1370541600
6009,3,1072,1370955600
6010,4,1071,1370955600
6011,2,1070,1370956800
6012,3,1069,1370956800
6013,2,1072,1371560400
6014,1,1071,1371561600
6015,2,1070,1371561600
6016,4,1069,1371561600
6029,3,1105,1370254800
6030,3,1105,1370256000
6031,4,1105,1370336400
6032,4,1105,1370425200
6034,4,1105,1370509200
6035,4,1105,1370595600
6036,4,1105,1370857200
6037,4,1105,1370943600
6038,2,1105,1371030000
6039,3,1105,1371117600
6040,1,836,1369843200
6041,2,604,1369850400
6042,14,605,1369850400
6043,3,263,1369821600
6044,1,726,1369830000
6045,1,725,1369831200
6046,1,326,1369923600
6049,1,105,1369842000
6050,2,107,1369842000
6051,4,106,1369842000
6054,2,26,1370872800
6055,4,25,1370872800
6060,2,373,1370874000
6061,14,374,1370874000
6064,14,373,1371061200
6065,14,374,1371062400
6066,2,373,1371138000
6067,2,374,1371139200
6068,3,374,1371204000
6069,14,799,1370266800
6070,4,798,1370268000
6071,4,373,1371204000
6072,4,799,1370439600
6073,4,798,1370442000
6074,1,373,1371489600
6075,1,374,1371490800
6076,2,799,1370613600
6077,4,798,1370613600
6080,1,373,1371662400
6081,1,374,1371663600
6082,2,373,1371744000
6083,1,374,1371745200
6084,4,373,1371810000
6085,4,374,1371811200
6086,4,1116,1369854000
6089,4,790,1370858400
6090,4,790,1371042000
6091,4,790,1371213600
6094,2,751,1370516400
6095,1,166,1370517600
6096,4,750,1370517600
6099,4,167,1370518800
6109,2,167,1371644400
6111,3,166,1371644400
6112,4,750,1371644400
6113,1,751,1371644400
6115,4,750,1371123600
6116,4,750,1371124800
6117,1,751,1371124800
6118,14,166,1371126000
6119,2,167,1371127200
6121,1,1054,1369848000
6122,14,1003,1369848000
6123,3,84,1369906800
6125,3,909,1370942400
6128,4,910,1371121200
6129,3,909,1371122400
6130,4,981,1370260800
6131,3,982,1370262000
6132,4,981,1370366400
6133,2,982,1370367600
6134,2,1007,1369996800
6135,2,1009,1369926000
6137,1,1121,1369922400
6140,14,1122,1369922400
6141,3,1121,1370252400
6142,4,1122,1370252400
6143,2,1121,1370344800
6144,3,1122,1370344800
6147,2,1121,1370533200
6148,14,1122,1370533200
6149,4,1120,1370533200
6150,1,1121,1370601600
6151,14,1122,1370601600
6152,1,1120,1370602800
6155,4,1121,1370878800
6156,14,1122,1370878800
6157,2,1120,1370878800
6161,4,290,1369929600
6162,1,916,1370002800
6163,4,916,1370272800
6164,14,916,1370355600
6166,3,985,1370946000
6167,2,985,1370859600
6168,4,985,1370860800
6169,4,985,1371027600
6171,4,985,1371028800
6172,3,985,1371115200
6173,4,985,1371116400
6176,2,985,1371460800
6177,4,985,1371462000
6184,14,985,1371816000
6185,2,985,1371817200
6186,4,985,1372065600
6187,4,985,1372066800
6192,14,1032,1370869200
6193,4,1033,1370869200
6196,3,1032,1371033600
6197,4,1033,1371034800
6200,2,395,1369928400
6202,4,395,1370372400
6203,3,773,1371460800
6205,2,772,1371547200
6206,3,773,1371547200
6207,2,772,1371642000
6208,3,773,1371642000
6209,3,772,1371727200
6210,4,773,1371727200
6213,2,772,1371806400
6214,3,773,1371806400
6221,14,772,1372180800
6222,4,773,1372180800
6225,14,772,1372353600
6226,4,773,1372353600
6227,2,772,1372413600
6228,3,773,1372413600
6237,3,250,1370514000
6238,4,291,1370514000
6241,3,291,1371118800
6242,4,250,1371118800
6243,4,250,1370427600
6244,2,291,1370428800
6245,1,250,1371206400
6247,4,291,1371206400
6248,14,250,1370630400
6249,4,291,1370630400
6250,14,1062,1370542800
6251,4,1061,1370542800
6252,14,1062,1370880000
6254,4,1061,1370880000
6255,14,1062,1371055200
6256,4,1061,1371055200
6257,14,1062,1371228000
6258,4,1061,1371228000
6259,4,1009,1370014800
6260,4,1009,1370016000
6262,1,549,1370528400
6263,2,548,1370528400
6264,4,428,1370605200
6265,3,1126,1370422800
6266,1,1127,1370425200
6267,3,1126,1370511600
6268,4,1127,1370515200
6269,3,1126,1370604000
6270,4,1127,1370604000
6271,3,1126,1370859600
6272,4,1127,1370859600
6273,4,1127,1370944800
6274,3,1126,1370947200
6275,3,1126,1371032400
6276,4,1127,1371032400
6277,3,1127,1371200400
6278,14,1126,1371202800
6279,2,1127,1371474000
6280,14,1126,1371474000
6281,3,1127,1371548400
6282,4,1126,1371549600
6285,4,289,1370026800
6286,4,1116,1370281200
6287,3,741,1370341200
6288,1,1271,1370005200
6289,1,1271,1370350800
6291,4,993,1369932000
6292,14,918,1369936800
6293,4,994,1370624400
6298,14,994,1371229200
6299,4,993,1371229200
6300,14,994,1371484800
6301,4,993,1371484800
6303,1,994,1371639600
6307,1,1021,1370965200
6310,4,1021,1371136800
6311,4,1022,1371138000
6322,4,1132,1370254800
6330,1,926,1370538000
6332,1,926,1370971200
6333,1,927,1371057600
6335,3,279,1370516400
6336,4,279,1371120000
6349,4,1132,1369938000
6350,14,1133,1369938000
6351,4,780,1370277600
6352,4,779,1370278800
6353,4,1128,1371464400
6354,4,1129,1371465600
6357,4,1128,1371638400
6358,4,1129,1371639600
6359,1,1128,1371723600
6360,4,1129,1371724800
6362,1,1128,1371811200
6363,14,1129,1371811200
6364,3,1128,1372070400
6365,4,1129,1372070400
6366,1,1128,1372174800
6367,2,1129,1372174800
6368,2,1128,1372243200
6369,3,1129,1372243200
6370,1,1128,1372329600
6371,2,1129,1372329600
6372,1,1128,1372416000
6373,2,1129,1372416000
6374,3,1128,1371559200
6375,4,1129,1371559200
6376,2,1132,1370012400
6377,2,1133,1370013600
6381,4,1009,1370353200
6383,4,1009,1370352000
6384,1,1008,1370352000
6385,3,1006,1370352000
6386,2,1006,1370265600
6388,4,1007,1370265600
6389,4,1007,1370437200
6390,1,1008,1370437200
6391,2,1009,1370437200
6393,3,1006,1370437200
6398,2,1006,1370524800
6401,3,1006,1370866800
6402,4,1007,1370866800
6403,14,1009,1370866800
6404,14,1008,1370952000
6405,1,1007,1370952000
6406,3,1007,1370524800
6408,4,1008,1370524800
6409,1,1009,1370524800
6411,3,790,1371463200
6413,2,790,1371812400
6414,2,790,1372068000
6415,2,790,1372240800
6419,2,711,1371057600
6420,14,710,1371057600
6421,4,794,1371057600
6423,3,948,1373277600
6424,14,946,1373277600
6426,14,711,1370973600
6427,4,710,1370973600
6429,4,794,1370974800
6430,4,878,1370523600
6432,1,326,1372244400
6433,1,326,1372678800
6434,1,326,1372849200
6435,1,326,1373022000
6438,2,1147,1370264400
6439,14,1148,1370265600
6441,4,1147,1370373600
6442,4,1148,1370374800
6443,4,1147,1370460000
6444,4,1148,1370461200
6447,2,1147,1370539200
6448,2,1148,1370540400
6449,4,1148,1370628000
6450,4,1147,1370629200
6453,14,1147,1370976000
6454,4,1148,1370976000
6456,2,1147,1371056400
6466,14,889,1371732000
6467,3,904,1371471600
6468,2,904,1371558000
6474,2,890,1371732000
6483,1,1085,1374238800
6484,14,1084,1374238800
6486,1,1086,1374240000
6487,1,1085,1374832800
6490,14,1086,1374832800
6492,1,1085,1375438800
6493,2,1087,1375438800
6495,14,1086,1375438800
6496,1,1085,1376043600
6497,2,1087,1376043600
6498,3,1084,1376043600
6500,1,91,1370875200
6501,4,93,1370875200
6502,4,93,1370977200
6503,4,91,1370978400
6504,1,93,1371043200
6505,3,91,1371043200
6506,3,91,1371126000
6507,4,93,1371126000
6508,14,91,1371211200
6509,2,93,1371213600
6511,4,93,1371476400
6512,4,91,1371477600
6513,1,91,1371567600
6514,2,93,1371567600
6515,1,91,1371648000
6516,2,93,1371648000
6517,3,91,1371722400
6518,4,93,1371722400
6519,3,91,1371813600
6520,4,93,1371813600
6522,14,106,1370887200
6523,4,107,1370887200
6524,4,105,1370888400
6526,3,107,1370953200
6527,4,105,1370953200
6528,14,106,1370953200
6529,2,105,1371145200
6531,14,106,1371145200
6532,4,107,1371145200
6533,2,1022,1370965200
6534,4,84,1370341200
6538,3,105,1371470400
6539,14,107,1371470400
6540,4,106,1371470400
6541,2,105,1371556800
6542,14,106,1371556800
6543,3,107,1371556800
6547,14,106,1371729600
6548,2,107,1371729600
6549,1,105,1371729600
6550,1,105,1371817200
6562,14,982,1370439600
6563,1,981,1370439600
6564,4,981,1370618400
6565,1,1133,1370258400
6566,2,981,1370876400
6567,4,981,1371043200
6568,1,982,1371044400
6569,3,982,1371127200
6570,3,981,1371128400
6572,4,981,1370966400
6573,1,1009,1370265600
6575,2,1008,1370278800
6577,2,1009,1371039600
6578,3,1007,1371039600
6579,14,1008,1371039600
6580,1,1006,1371039600
6581,2,1009,1371480000
6582,14,1008,1371480000
6583,1,1009,1371570000
6585,14,1008,1371570000
6586,4,1007,1371570000
6587,2,1006,1371570000
6590,1,1006,1371650400
6591,2,1009,1371650400
6592,14,1008,1371650400
6594,4,1007,1371650400
6597,2,1009,1371733200
6600,1,1009,1371822000
6601,2,1006,1371822000
6602,14,1008,1371822000
6603,4,1007,1371822000
6604,1,1009,1372086000
6605,2,1006,1372086000
6606,14,1008,1372086000
6607,4,1007,1372086000
6608,1,1007,1372156800
6609,3,1009,1372156800
6610,4,1006,1372156800
6611,14,1008,1372156800
6617,4,839,1370350800
6618,3,841,1370350800
6620,3,841,1370428800
6623,1,839,1370262000
6624,14,841,1370262000
6625,2,963,1370347200
6626,4,963,1370527200
6628,2,745,1370269200
6629,14,747,1370270400
6630,2,746,1370270400
6631,4,746,1370367600
6632,4,745,1370368800
6634,4,746,1370456400
6635,4,745,1370458800
6636,1,746,1370526000
6641,4,747,1371567600
6642,14,745,1371567600
6643,14,1029,1370611200
6644,3,1160,1370520000
6645,4,1160,1370602800
6648,3,1160,1371732000
6649,1,1160,1371810000
6650,1,1160,1372250400
6652,14,1120,1370344800
6653,3,1121,1370438400
6654,1,1122,1370438400
6655,4,1120,1370436000
6657,14,993,1370264400
6658,4,994,1370264400
6659,4,28,1370348400
6660,14,28,1370433600
6661,4,28,1370520000
6662,14,281,1370259600
6663,4,280,1370259600
6664,4,280,1370424000
6665,14,281,1370426400
6666,14,281,1370544000
6667,4,280,1370545200
6669,3,1132,1370347200
6670,4,1133,1370347200
6671,14,1132,1370457600
6672,4,1133,1370457600
6673,1,1029,1370344800
6674,4,511,1370516400
6675,1,510,1370515200
6676,4,26,1370360400
6677,4,26,1370965200
6678,1,510,1370427600
6679,1,511,1370428800
6680,1,510,1370277600
6681,3,511,1370954400
6687,2,511,1371820800
6689,2,510,1371819600
6690,3,511,1372068000
6691,4,510,1372069200
6692,2,510,1372675200
6693,2,511,1372676400
6694,2,510,1373023200
6695,1,740,1370343600
6704,1,787,1376041200
6708,3,1165,1370250000
6709,4,1165,1370343600
6710,14,1165,1370425200
6711,1,1165,1370514000
6712,14,1165,1370610000
6713,1,903,1370254800
6717,4,1042,1371661200
6718,14,1041,1371661200
6719,3,1016,1371031200
6720,3,1015,1371030000
6721,4,1017,1371030000
6722,1,1016,1371210000
6723,1,1017,1371211200
6724,1,1016,1371120000
6725,1,1017,1371121200
6726,1,1016,1371549600
6727,4,1017,1371550800
6728,14,1015,1371549600
6735,1,1016,1371718800
6736,1,1015,1371720000
6737,4,1017,1371718800
6738,1,1016,1371806400
6739,4,1017,1371806400
6740,14,1015,1371806400
6741,1,1125,1370860800
6742,1,1125,1370947200
6743,1,1125,1371033600
6744,1,1125,1371555600
6745,1,1125,1371651600
6746,1,1125,1371736800
6747,1,1125,1370605200
6748,1,1125,1370521200
6749,4,1016,1372068000
6750,14,1017,1372069200
6754,1,1016,1372240800
6755,3,1017,1372240800
6756,1,1016,1372327200
6757,2,1017,1372327200
6758,3,1015,1372327200
6759,1,1016,1372417200
6760,2,1017,1372417200
6761,14,1015,1372417200
6766,1,1016,1372759200
6767,1,1016,1372844400
6769,1,780,1370870400
6776,14,876,1370336400
6777,1,877,1370336400
6787,4,1176,1370349600
6788,2,1176,1370281200
6790,4,1176,1370532000
6792,2,1179,1370277600
6793,14,1181,1370277600
6794,1,1176,1370862000
6795,1,1176,1370948400
6796,1,1176,1371034800
6797,4,1176,1371142800
6798,4,1181,1370344800
6800,14,1181,1370511600
6801,2,1181,1370620800
6802,4,1181,1370868000
6803,14,1181,1370941200
6804,14,1181,1371114000
6805,14,1181,1371217200
6807,14,1183,1371486000
6808,4,1182,1371486000
6809,1,1184,1371558000
6810,3,1182,1371558000
6811,14,1183,1371558000
6812,14,1184,1371642000
6816,2,1182,1371643200
6817,14,1183,1371643200
6818,14,1184,1371727200
6819,14,1183,1371728400
6820,2,1182,1371728400
6821,2,1184,1371831600
6822,14,1183,1371831600
6823,4,1182,1371831600
6824,3,1184,1372071600
6825,4,1182,1372071600
6826,14,1183,1372071600
6836,14,1183,1372329600
6837,3,1184,1372329600
6838,4,1182,1372329600
6839,2,1184,1372414800
6840,3,1183,1372414800
6841,4,1182,1372414800
6842,1,1184,1372178400
6843,2,1182,1372178400
6844,14,1183,1372178400
